season,week,player_id,rec_td,rec_yards,rec
2017,2,6597,0.1,22.1,1.4
2017,2,6615,0.6,73.8,5.5
2017,2,6671,0.1,20.2,1.7
2017,2,6749,0,0,0
2017,2,6796,0,0,0
2017,2,6820,0,2.1,0.1
2017,2,6860,0,0,0
2017,2,6944,0.4,69.6,4.9
2017,2,6997,0,2.1,0.2
2017,2,7007,0,0,0
2017,2,7014,0,0,0
2017,2,7019,0,0,0
2017,2,7026,0.2,44.6,3.6
2017,2,7035,0,0,0
2017,2,7037,0,5.6,0.3
2017,2,7038,0.3,45.2,3.8
2017,2,7048,0.3,64.4,4.6
2017,2,7059,0,0,0
2017,2,7066,0.2,22.3,1.9
2017,2,7077,0,0,0
2017,2,7084,0.3,48.1,4
2017,2,7089,0,0,0
2017,2,7092,0.3,64.9,4.6
2017,2,7097,0.1,19.1,2.5
2017,2,7100,0.2,34.1,2.4
2017,2,7102,0,0,0
2017,2,7106,0,12.5,1.7
2017,2,7116,0,0,0
2017,2,7118,0.1,17.7,1.8
2017,2,7128,0,7.3,0.7
2017,2,7154,0,0,0
2017,2,7158,0.2,50,3.3
2017,2,7163,0,0,0
2017,2,7165,0,3,0.4
2017,2,7167,0,0,0
2017,2,7175,0,5.2,0.5
2017,2,7211,0.3,50.2,3.6
2017,2,7274,0,7,0.6
2017,2,7278,0,0,0
2017,2,7305,0,0,0
2017,2,7323,0,0,0
2017,2,7324,0,3.4,0.2
2017,2,7330,0.2,42.1,4
2017,2,7332,0,0,0
2017,2,7361,0,0.4,0.1
2017,2,7377,0,1.2,0.2
2017,2,7406,0,0,0
2017,2,7428,0.2,47.8,3.7
2017,2,7466,0,0,0
2017,2,7469,0,0.9,0.1
2017,2,7472,0.1,15.8,1.2
2017,2,7481,0,4,0.3
2017,2,7513,0.1,20.7,1.6
2017,2,7515,0,3.1,0.1
2017,2,7516,0,0,0
2017,2,7572,0,0,0
2017,2,7604,0,0,0
2017,2,7610,0,0,0
2017,2,7618,0,0,0
2017,2,7789,0.1,17.7,1.8
2017,2,7797,0,0,0
2017,2,7802,0.4,43.4,3.7
2017,2,7808,0.4,78.8,6.3
2017,2,7810,0.1,13.7,1.5
2017,2,7815,0,0,0
2017,2,7816,0.3,54.1,5.3
2017,2,7818,0.1,21.9,2.6
2017,2,7820,0,0,0
2017,2,7822,0.2,35.8,2.7
2017,2,7829,0.1,41.6,5.2
2017,2,7836,0,0,0
2017,2,7842,0,0,0
2017,2,7843,0,0,0
2017,2,7844,0.4,67.1,5.4
2017,2,7854,0,0,0
2017,2,7855,0.2,34.9,2.6
2017,2,7857,0.4,66.3,5.7
2017,2,7859,0.2,36.1,2.7
2017,2,7860,0,0,0
2017,2,7866,0.4,59.9,5.5
2017,2,7876,0,4,0.3
2017,2,7888,0.1,15.7,1.5
2017,2,7897,0,0,0
2017,2,7912,0.1,18.4,2.4
2017,2,7915,0.1,10.6,0.8
2017,2,7926,0.3,38,2.4
2017,2,7936,0.1,26.6,3.3
2017,2,7940,0.1,9.8,0.8
2017,2,7943,0,4.7,0.2
2017,2,7946,0,7.5,1
2017,2,7948,0,0,0
2017,2,7953,0,0,0
2017,2,7958,0,0,0
2017,2,7962,0,4.8,0.7
2017,2,7965,0,0,0
2017,2,7968,0.1,25.9,2.9
2017,2,7970,0,0,0
2017,2,7971,0.1,18.7,2.2
2017,2,7975,0,0,0
2017,2,7980,0.2,32.3,4.3
2017,2,7982,0,0,0
2017,2,7983,0,0,0
2017,2,7991,0.1,14.8,1.1
2017,2,7997,0,1.9,0.3
2017,2,7998,0,0,0
2017,2,8004,0,0,0
2017,2,8005,0,0,0
2017,2,8013,0,16.2,1.9
2017,2,8017,0,0,0
2017,2,8101,0,19.1,2.4
2017,2,8123,0,0,0
2017,2,8128,0.2,39.7,2.8
2017,2,8200,0.1,16.4,1.7
2017,2,8254,0.1,22.7,1.3
2017,2,8283,0,0,0
2017,2,8286,0,4.4,0.4
2017,2,8288,0.3,56.6,4.6
2017,2,8437,0,0,0
2017,2,8438,0,0,0
2017,2,8440,0,0,0
2017,2,8520,0.2,32.5,3.4
2017,2,8524,0.1,10.4,1.1
2017,2,8547,0,1.6,0.2
2017,2,8549,0,5.8,0.6
2017,2,8557,0,0,0
2017,2,8576,0,0,0
2017,2,8638,0,0,0
2017,2,8639,0.4,63.3,4.3
2017,2,8642,0.6,85.7,6
2017,2,8645,0.2,44.5,4
2017,2,8647,0.5,64.7,4.7
2017,2,8655,0.5,84.3,5.5
2017,2,8663,0.4,60.2,4
2017,2,8667,0,0,0
2017,2,8671,0,0,0
2017,2,8673,0,0,0
2017,2,8674,0.3,55.6,4.2
2017,2,8677,0.2,50.4,4.2
2017,2,8680,0.3,44.6,3
2017,2,8687,0.2,18.6,1.7
2017,2,8688,0.5,59.2,4.6
2017,2,8689,0,0,0
2017,2,8690,0,4.4,0.6
2017,2,8691,0,3.4,0.2
2017,2,8692,0.1,18.6,2.7
2017,2,8696,0,0,0
2017,2,8697,0,0,0
2017,2,8698,0.3,51.7,4.6
2017,2,8700,0,0,0
2017,2,8704,0.1,24.6,2.8
2017,2,8725,0.3,41,3.5
2017,2,8726,0,0,0
2017,2,8729,0.1,15.8,2.1
2017,2,8731,0.1,13.3,2
2017,2,8733,0,9.4,0.8
2017,2,8734,0,0,0
2017,2,8738,0.2,31.1,3.5
2017,2,8741,0,0,0
2017,2,8748,0,0,0
2017,2,8753,0.4,52.2,3.9
2017,2,8755,0,0,0
2017,2,8758,0,0,0
2017,2,8759,0,4.3,0.3
2017,2,8765,0.2,32,3.5
2017,2,8770,0,0,0
2017,2,8777,0.1,18.8,1.6
2017,2,8799,0,0,0
2017,2,8811,0,0,0
2017,2,8816,0,0,0
2017,2,8824,0.1,17.8,1.4
2017,2,8831,0,0,0
2017,2,8838,0,0,0
2017,2,8843,0,0,0
2017,2,8845,0,4.3,0.5
2017,2,8848,0,0,0
2017,2,8852,0.1,19.6,1.7
2017,2,8870,0,3.5,0.2
2017,2,8914,0.2,25,2
2017,2,8931,0.3,51.5,3.9
2017,2,8932,0,0,0
2017,2,8943,0.1,29,2.6
2017,2,8954,0,0,0
2017,2,8990,0,0,0
2017,2,8999,0,0,0
2017,2,9002,0.3,36.6,2.6
2017,2,9030,0,0,0
2017,2,9035,0,1.3,0.2
2017,2,9047,0,7.5,1
2017,2,9066,0,0,0
2017,2,9079,0.3,28.2,2.2
2017,2,9080,0,0,0
2017,2,9086,0.2,35.4,2.6
2017,2,9092,0,2.8,0.2
2017,2,9107,0,1.6,0.2
2017,2,9140,0,0,0
2017,2,9173,0,6.5,0.8
2017,2,9184,0,0.4,0.1
2017,2,9185,0.1,8.6,1
2017,2,9205,0.1,12.3,1.5
2017,2,9207,0.3,35.8,2.9
2017,2,9228,0,0,0
2017,2,9244,0,0,0
2017,2,9277,0,0,0
2017,2,9286,0,8.6,1.1
2017,2,9292,0,0,0
2017,2,9295,0.1,19.1,2.5
2017,2,9300,0,0,0
2017,2,9302,0,0.8,0.1
2017,2,9303,0,0,0
2017,2,9434,0,0,0
2017,2,9435,0,0,0
2017,2,9437,0.5,76.8,5.7
2017,2,9440,0,0,0
2017,2,9443,0.1,22.8,2.9
2017,2,9447,0.3,56.4,4.2
2017,2,9448,0.2,26.1,3.1
2017,2,9453,0.2,39.8,3.4
2017,2,9459,0.3,41.6,3.1
2017,2,9462,0.2,25.9,1.7
2017,2,9469,0,0,0
2017,2,9470,0,0,0
2017,2,9474,0.3,33.2,2.1
2017,2,9487,0.1,19.3,2.6
2017,2,9488,0.1,11.8,1.1
2017,2,9501,0.1,13.7,1.4
2017,2,9502,0.3,49.4,3.6
2017,2,9503,0.2,36.7,3.2
2017,2,9506,0.2,24.2,2.4
2017,2,9509,0.2,35.5,2.8
2017,2,9510,0.1,32.2,4
2017,2,9518,0,3.8,0.5
2017,2,9519,0,0,0
2017,2,9520,0,6.9,0.4
2017,2,9522,0,0,0
2017,2,9525,0.1,9.7,0.9
2017,2,9527,0.1,25.6,3.2
2017,2,9528,0,1,0.1
2017,2,9536,0,0,0
2017,2,9538,0.3,57.3,4.6
2017,2,9540,0.1,14.8,1.2
2017,2,9541,0,1.2,0.1
2017,2,9550,0,2.7,0.3
2017,2,9556,0,2.1,0
2017,2,9558,0.1,21.3,2.8
2017,2,9559,0,0,0
2017,2,9565,0,0,0
2017,2,9572,0,0,0
2017,2,9579,0.3,69.4,6.1
2017,2,9580,0,0,0
2017,2,9582,0.1,16.1,2.2
2017,2,9589,0,0,0
2017,2,9590,0,0,0
2017,2,9592,0.4,60.3,3.6
2017,2,9593,0.3,32,3.2
2017,2,9601,0,1.4,0.2
2017,2,9604,0.1,20.3,2.1
2017,2,9606,0,0,0
2017,2,9607,0,0,0
2017,2,9617,0,4.5,0.2
2017,2,9627,0,6.4,0.4
2017,2,9631,0,5.3,0.5
2017,2,9635,0.1,18.9,1.8
2017,2,9637,0,0,0
2017,2,9639,0,3.3,0.4
2017,2,9653,0,0,0
2017,2,9662,0,5.4,0.4
2017,2,9663,0,0,0
2017,2,9671,0,0,0
2017,2,9678,0,2.9,0.2
2017,2,9679,0,4.6,0.7
2017,2,9683,0,0,0
2017,2,9690,0,0,0
2017,2,9700,0,8.1,0.7
2017,2,9755,0,0,0
2017,2,9761,0,0,0
2017,2,9778,0,1.6,0.1
2017,2,9780,0,0,0
2017,2,9783,0,1.1,0.2
2017,2,9786,0,0,0
2017,2,9793,0,0,0
2017,2,9827,0,0.6,0.1
2017,2,9839,0,1.9,0.2
2017,2,9840,0,0,0
2017,2,9859,0,0,0
2017,2,9864,0,0,0
2017,2,9878,0.2,26,2.1
2017,2,9883,0,0,0
2017,2,9884,0,0,0
2017,2,9889,0,0.5,0.1
2017,2,9902,0,5,0.6
2017,2,9909,0,0,0
2017,2,9914,0,0,0
2017,2,9930,0,0,0
2017,2,9964,0,4.9,0.3
2017,2,9980,0,0,0
2017,2,9993,0,7.2,0.9
2017,2,9996,0,0.7,0.1
2017,2,10008,0,0,0
2017,2,10018,0,0,0
2017,2,10038,0,0,0
2017,2,10062,0,0,0
2017,2,10070,0.1,22.8,2.2
2017,2,10072,0,0,0
2017,2,10073,0,0,0
2017,2,10075,0.1,24.3,2.3
2017,2,10115,0,0,0
2017,2,10144,0,0,0
2017,2,10154,0.3,51.5,3.4
2017,2,10195,0,0,0
2017,2,10207,0,0,0
2017,2,10211,0,2.8,0.1
2017,2,10269,0,0.8,0.1
2017,2,10292,0,0,0
2017,2,10320,0,2.9,0.2
2017,2,10635,0,0,0
2017,2,10636,0,0,0
2017,2,10638,0.1,24.4,3.1
2017,2,10649,0.2,54.1,4.5
2017,2,10655,0,0,0
2017,2,10656,0.1,18.6,1.2
2017,2,10657,0.1,20.9,1.8
2017,2,10660,0,0,0
2017,2,10669,0.4,35.5,2.9
2017,2,10674,0.4,50.4,4.5
2017,2,10679,0,6.9,0.9
2017,2,10681,0.5,77.3,6.3
2017,2,10685,0,0,0
2017,2,10689,0,0,0
2017,2,10707,0,5.7,0.7
2017,2,10715,0.4,40.9,3.1
2017,2,10719,0.1,28.5,2.9
2017,2,10720,0,3.9,0.2
2017,2,10724,0,16,1.6
2017,2,10725,0,0,0
2017,2,10727,0,0,0
2017,2,10728,0,2.8,0.2
2017,2,10734,0,0,0
2017,2,10741,0,0,0
2017,2,10744,0.2,23.6,2.4
2017,2,10746,0,0,0
2017,2,10748,0.1,16.6,1.6
2017,2,10751,0,7.9,0.6
2017,2,10753,0,16.9,2.2
2017,2,10760,0,4,0.2
2017,2,10768,0,0,0
2017,2,10769,0,0,0
2017,2,10770,0,0,0
2017,2,10772,0.1,17.8,1.7
2017,2,10773,0,0,0
2017,2,10774,0,0,0
2017,2,10777,0.1,12.7,1.5
2017,2,10783,0.1,18.5,2.1
2017,2,10784,0.1,16.3,2
2017,2,10787,0,6.6,0.9
2017,2,10790,0,0,0
2017,2,10796,0,0,0
2017,2,10797,0,3.7,0.2
2017,2,10799,0.4,57.7,5
2017,2,10805,0,0,0
2017,2,10806,0,0,0
2017,2,10810,0,1.9,0.3
2017,2,10811,0,0,0
2017,2,10818,0,3.7,0.3
2017,2,10820,0,2.9,0.1
2017,2,10821,0,0,0
2017,2,10822,0,0,0
2017,2,10825,0,0,0
2017,2,10831,0,1.6,0.2
2017,2,10832,0,1.8,0.1
2017,2,10833,0,6.6,0.4
2017,2,10835,0,0,0
2017,2,10840,0,0,0
2017,2,10841,0,0,0
2017,2,10847,0,0,0
2017,2,10850,0,0,0
2017,2,10851,0,0,0
2017,2,10857,0,0,0
2017,2,10859,0,0,0
2017,2,10863,0,0,0
2017,2,10865,0,0,0
2017,2,10870,0,4.2,0.5
2017,2,10871,0,0.4,0.1
2017,2,10872,0,0,0
2017,2,10875,0.1,13.6,1.1
2017,2,10876,0,0,0
2017,2,10904,0,0,0
2017,2,10918,0,0,0
2017,2,10927,0,1.9,0.3
2017,2,10931,0,0,0
2017,2,10933,0,0,0
2017,2,10960,0,0,0
2017,2,10977,0,0,0
2017,2,10982,0,0,0
2017,2,10988,0,0,0
2017,2,11010,0,0,0
2017,2,11015,0,0,0
2017,2,11020,0,0,0
2017,2,11028,0,0,0
2017,2,11035,0,0,0
2017,2,11047,0,0,0
2017,2,11051,0,0,0
2017,2,11062,0,0,0
2017,2,11071,0,0,0
2017,2,11074,0,0,0
2017,2,11075,0,0,0
2017,2,11076,0,0,0
2017,2,11078,0,0,0
2017,2,11090,0,8.7,1.1
2017,2,11096,0,0,0
2017,2,11104,0,0,0
2017,2,11107,0,3.2,0.2
2017,2,11130,0,0,0
2017,2,11141,0.1,20.4,1.3
2017,2,11144,0,0,0
2017,2,11148,0,0,0
2017,2,11160,0,0,0
2017,2,11161,0,0,0
2017,2,11192,0,0,0
2017,2,11211,0,0,0
2017,2,11214,0,0,0
2017,2,11231,0,8.7,0.5
2017,2,11244,0,0,0
2017,2,11246,0.2,25.4,1.8
2017,2,11253,0,0,0
2017,2,11254,0.2,52.5,3.6
2017,2,11259,0,0,0
2017,2,11278,0,0,0
2017,2,11279,0,0,0
2017,2,11286,0,0,0
2017,2,11288,0,5.3,0.3
2017,2,11300,0,1.8,0.3
2017,2,11315,0,0,0
2017,2,11331,0,0,0
2017,2,11335,0,0,0
2017,2,11347,0,0.6,0.1
2017,2,11354,0,4,0.1
2017,2,11357,0,0,0
2017,2,11395,0.1,11.8,1.4
2017,2,11411,0,0,0
2017,2,11429,0,0,0
2017,2,11439,0,0,0
2017,2,11440,0,0,0
2017,2,11520,0,0,0
2017,2,11757,0,0,0
2017,2,11759,0.1,18.7,2.3
2017,2,11760,0.3,49.2,3.7
2017,2,11762,0,0,0
2017,2,11763,0.1,33.3,3.7
2017,2,11764,0.1,31.4,2.6
2017,2,11765,0,0,0
2017,2,11767,0,0,0
2017,2,11774,0.2,27.9,2.4
2017,2,11778,0.3,37.4,3.4
2017,2,11784,0.2,26.9,2.7
2017,2,11792,0.2,45.9,3.8
2017,2,11795,0.2,23.5,1.7
2017,2,11796,0.1,23.2,3.1
2017,2,11799,0.1,11.9,1
2017,2,11800,0,5.9,0.6
2017,2,11803,0.1,15.9,2.1
2017,2,11807,0,0,0
2017,2,11817,0.1,18.9,1.6
2017,2,11822,0.1,26.7,3.2
2017,2,11824,0.2,46.3,3.5
2017,2,11827,0.1,12.5,1.2
2017,2,11834,0.2,34,2.4
2017,2,11837,0,0,0
2017,2,11839,0.2,24.3,1.8
2017,2,11841,0.1,24.8,2.8
2017,2,11842,0,0,0
2017,2,11844,0,6.8,0.8
2017,2,11851,0.3,44.3,3.5
2017,2,11853,0.1,14,1
2017,2,11855,0,5.3,0.5
2017,2,11859,0,0,0
2017,2,11860,0,3.5,0.4
2017,2,11861,0,3.7,0.2
2017,2,11865,0,0,0
2017,2,11869,0,3.5,0.4
2017,2,11872,0,2.2,0.1
2017,2,11873,0,4.5,0.2
2017,2,11874,0.1,32,3.7
2017,2,11876,0,0.5,0.1
2017,2,11882,0,2.8,0.3
2017,2,11883,0,0,0
2017,2,11887,0,0,0
2017,2,11888,0,3,0.1
2017,2,11889,0,6,0.8
2017,2,11890,0,0,0
2017,2,11894,0,0,0
2017,2,11895,0,0,0
2017,2,11896,0,4.1,0.3
2017,2,11898,0,8.4,1
2017,2,11900,0,0,0
2017,2,11901,0.2,28.7,2.9
2017,2,11905,0,0,0
2017,2,11908,0,0,0
2017,2,11909,0,0,0
2017,2,11911,0,0,0
2017,2,11917,0,0,0
2017,2,11921,0,0,0
2017,2,11925,0,0,0
2017,2,11926,0,0,0
2017,2,11927,0,2.7,0.1
2017,2,11929,0,2.5,0.1
2017,2,11930,0,0,0
2017,2,11932,0.1,12.4,1
2017,2,11935,0,0,0
2017,2,11937,0,2.6,0.3
2017,2,11943,0,3.3,0.4
2017,2,11948,0,0,0
2017,2,11956,0,0,0
2017,2,11958,0,1.5,0.1
2017,2,11961,0,0,0
2017,2,11964,0,0,0
2017,2,11970,0,0,0
2017,2,11974,0,3.5,0.3
2017,2,11979,0,0,0
2017,2,11981,0,0,0
2017,2,11988,0,0,0
2017,2,11991,0,0,0
2017,2,11993,0,2.8,0.2
2017,2,11994,0,0,0
2017,2,11995,0,0,0
2017,2,11996,0,0,0
2017,2,11997,0,0,0
2017,2,12002,0,0,0
2017,2,12004,0,14.1,1.6
2017,2,12006,0,5.1,0.7
2017,2,12007,0,0,0
2017,2,12008,0,0,0
2017,2,12009,0,0,0
2017,2,12010,0,0,0
2017,2,12014,0,0,0
2017,2,12020,0,0,0
2017,2,12033,0,0,0
2017,2,12034,0,0,0
2017,2,12037,0,0,0
2017,2,12042,0,0,0
2017,2,12043,0,0,0
2017,2,12044,0,0,0
2017,2,12051,0,3.4,0.3
2017,2,12052,0,0,0
2017,2,12067,0,0,0
2017,2,12085,0,0,0
2017,2,12091,0,0,0
2017,2,12107,0,0,0
2017,2,12112,0,0,0
2017,2,12122,0,3.8,0.4
2017,2,12134,0,0,0
2017,2,12137,0,0,0
2017,2,12144,0,0,0
2017,2,12150,0,0,0
2017,2,12154,0,0,0
2017,2,12163,0,0,0
2017,2,12164,0,3.2,0.4
2017,2,12170,0,0,0
2017,2,12177,0,0,0
2017,2,12180,0,0,0
2017,2,12184,0,0,0
2017,2,12185,0,0,0
2017,2,12191,0,0,0
2017,2,12202,0,0,0
2017,2,12206,0,0,0
2017,2,12215,0,0,0
2017,2,12219,0,0,0
2017,2,12234,0,0,0
2017,2,12238,0,0,0
2017,2,12243,0,0,0
2017,2,12247,0,0,0
2017,2,12249,0,0,0
2017,2,12251,0,0,0
2017,2,12253,0,1.2,0.1
2017,2,12267,0,0,0
2017,2,12269,0,0,0
2017,2,12270,0,0,0
2017,2,12271,0,6.7,0.9
2017,2,12276,0,0,0
2017,2,12282,0,0,0
2017,2,12290,0,0,0
2017,2,12294,0,0,0
2017,2,12303,0,0,0
2017,2,12318,0,0,0
2017,2,12320,0,0,0
2017,2,12324,0,0,0
2017,2,12329,0,0,0
2017,2,12330,0,0,0
2017,2,12347,0,0,0
2017,2,12739,0,0,0
2017,2,16675,0,0,0
2017,2,16859,0,0,0
2017,2,16897,0,0,0
2017,2,18197,0,0,0
2017,2,18348,0,0,0
2017,2,23172,0,0,0
2017,2,23652,0.1,16.8,1.4
2017,2,24556,0,0,0
2017,2,24606,0,0,0
2017,2,25514,0,0,0
2017,2,31892,0,0,0
2017,2,34807,0,0,0
2017,2,38329,0,0,0
2017,2,38941,0,0,0
2017,2,45671,0,0,0
2017,2,45675,0,0.1,0
2017,2,45755,0,0,0
2017,2,45938,0,0,0
2017,2,47053,0,0,0
2017,2,47149,0,0,0
2017,2,47814,0,0,0
2017,2,47949,0,0,0
2017,2,47970,0,0,0
2017,2,47997,0,0,0
2017,2,48033,0,0,0
2017,2,48073,0,0,0
2017,2,48079,0,0,0
2017,2,51593,0.2,24.2,2.1
2017,2,51667,0,0,0
2017,2,51842,0,0,0
2017,3,226,0,0,0
2017,3,422,0,0,0
2017,3,595,0,0,0
2017,3,698,0,0,0
2017,3,802,0,0,0
2017,3,1085,0,0,0
2017,3,1223,0,0,0
2017,3,1317,0,0,0
2017,3,1384,0.3,46.2,4.9
2017,3,1609,0.3,31.3,2.8
2017,3,1722,0,0,0
2017,3,1724,0.3,66.9,6.2
2017,3,1725,0,0,0
2017,3,1732,0,0,0
2017,3,1753,0.2,33,3.3
2017,3,1811,0,0,0
2017,3,2218,0,0,0
2017,3,2241,0,0,0
2017,3,2282,0.1,14,1.7
2017,3,2347,0.1,27.5,3.4
2017,3,2430,0,0,0
2017,3,2447,0,0,0
2017,3,2467,0,0,0
2017,3,2607,0,0,0
2017,3,2951,0.3,35.8,2.7
2017,3,2956,0,0,0
2017,3,2973,0.1,20.8,2.1
2017,3,2994,0,0,0
2017,3,2998,0.1,9.2,0.7
2017,3,3023,0,0,0
2017,3,3063,0,0,0
2017,3,3064,0.2,39.4,2.9
2017,3,3120,0.3,50.8,4.2
2017,3,3471,0,0,0
2017,3,3623,0,4.7,0.7
2017,3,3625,0.2,50.3,4
2017,3,3628,0.1,14.3,1.8
2017,3,3647,0,0,0
2017,3,3659,0,0,0
2017,3,3778,0,7.9,0.7
2017,3,3794,0,0,0
2017,3,3809,0,0,0
2017,3,4018,0,0,0
2017,3,4097,0,4.7,0.2
2017,3,4317,0,0,0
2017,3,4318,0,0,0
2017,3,4327,0.1,10.5,1.3
2017,3,4332,0,0,0
2017,3,4338,0,6.3,0.9
2017,3,4350,0.6,70,5.4
2017,3,4358,0.1,19.3,2.4
2017,3,4363,0.2,52,3.4
2017,3,4371,0,0,0
2017,3,4375,0.3,42.1,3.9
2017,3,4387,0,9.2,1.1
2017,3,4398,0,0,0
2017,3,4467,0,0,0
2017,3,4519,0.3,60.8,4.6
2017,3,4655,0,0,0
2017,3,4717,0.2,31.2,3
2017,3,4740,0,6,0.8
2017,3,4777,0,0,0
2017,3,4914,0,0,0
2017,3,4924,0,0,0
2017,3,4928,0,0,0
2017,3,4930,0,4.3,0.2
2017,3,4933,0.6,70.9,5.7
2017,3,4942,0.3,51.7,4.6
2017,3,4953,0.2,42.6,3
2017,3,4976,0.1,25.8,3.5
2017,3,5006,0,4,0.2
2017,3,5007,0.2,42.4,3.3
2017,3,5012,0.3,42,3.4
2017,3,5104,0.2,39.5,3.5
2017,3,5109,0,0,0
2017,3,5156,0,0,0
2017,3,5180,0,0,0
2017,3,5214,0,0,0
2017,3,5277,0,0,0
2017,3,5443,0,0,0
2017,3,5526,0,0,0
2017,3,5546,0.2,31.1,3
2017,3,5547,0.4,71,5.4
2017,3,5549,0.5,64.8,4.7
2017,3,5564,0.1,10.9,0.8
2017,3,5567,0.6,63.4,4.5
2017,3,5585,0.4,65.8,5.9
2017,3,5595,0.3,32.7,2.7
2017,3,5602,0.3,43.1,3.4
2017,3,5606,0.4,68.5,5.1
2017,3,5609,0,0,0
2017,3,5611,0.4,48.2,3.6
2017,3,5612,0,4.7,0.3
2017,3,5619,0.3,44.2,3.8
2017,3,5648,0,0,0
2017,3,5655,0,4.5,0.3
2017,3,5718,0.6,93.7,6.8
2017,3,5722,0,0,0
2017,3,5795,0.1,7.1,0.8
2017,3,5863,0,6,0.9
2017,3,6007,0,13.3,1.9
2017,3,6142,0,1.1,0.1
2017,3,6153,0,0,0
2017,3,6156,0.5,89.2,6.3
2017,3,6158,0.5,90.5,6
2017,3,6162,0,0,0
2017,3,6180,0.1,24.4,3.3
2017,3,6187,0,0,0
2017,3,6195,0.4,45.2,4.3
2017,3,6199,0.1,5.6,0.5
2017,3,6208,0.1,27.2,3.3
2017,3,6210,0.2,35.6,2.5
2017,3,6216,0,0,0
2017,3,6223,0.1,14.2,2.1
2017,3,6226,0,0,0
2017,3,6256,0,7.1,0.8
2017,3,6277,0,1.2,0.2
2017,3,6278,0.1,20.9,2.9
2017,3,6281,0.3,32.6,3
2017,3,6288,0,1.4,0.2
2017,3,6297,0,10.2,1.6
2017,3,6301,0,9.8,1.3
2017,3,6305,0.1,31.4,2.8
2017,3,6307,0.1,9.2,0.8
2017,3,6311,0,3.8,0.4
2017,3,6326,0.2,38.8,3.8
2017,3,6328,0,3.8,0.2
2017,3,6330,0.1,11.6,0.7
2017,3,6332,0,0,0
2017,3,6335,0,0.4,0.1
2017,3,6356,0.2,17.5,1.7
2017,3,6468,0.4,49.4,3.3
2017,3,6489,0.2,18.2,1.4
2017,3,6597,0.1,12.8,0.9
2017,3,6615,0.4,74.1,6.1
2017,3,6671,0.1,21.5,1.6
2017,3,6749,0,0,0
2017,3,6796,0,0,0
2017,3,6820,0,2.9,0.1
2017,3,6860,0,0,0
2017,3,6944,0.4,65.7,4.7
2017,3,6997,0,3.1,0.4
2017,3,7007,0,0,0
2017,3,7014,0,0,0
2017,3,7019,0,0,0
2017,3,7026,0.2,42.8,3.6
2017,3,7035,0,0,0
2017,3,7037,0,6.3,0.4
2017,3,7038,0.3,38.5,3.3
2017,3,7048,0.4,68.9,5
2017,3,7059,0,0,0
2017,3,7066,0.1,10.5,0.9
2017,3,7077,0,0,0
2017,3,7084,0.4,48.7,4.2
2017,3,7089,0,0,0
2017,3,7092,0.4,67.9,4.6
2017,3,7097,0.1,19.5,2.5
2017,3,7100,0.2,32.4,2.2
2017,3,7102,0,0,0
2017,3,7106,0.1,15.9,2
2017,3,7116,0,0,0
2017,3,7118,0.1,18.4,1.7
2017,3,7128,0,7.2,0.7
2017,3,7154,0,0,0
2017,3,7158,0.3,47.6,3.1
2017,3,7163,0,0,0
2017,3,7165,0,2.5,0.4
2017,3,7167,0,0,0
2017,3,7175,0,4.1,0.3
2017,3,7211,0.4,53.9,3.8
2017,3,7274,0,7.9,0.9
2017,3,7278,0,0,0
2017,3,7305,0,0,0
2017,3,7323,0,0,0
2017,3,7324,0,3.4,0.1
2017,3,7330,0.2,48.2,4.1
2017,3,7332,0,0,0
2017,3,7361,0,0,0
2017,3,7377,0,1.1,0.1
2017,3,7406,0,3.2,0.2
2017,3,7428,0.3,53,4.1
2017,3,7466,0,0,0
2017,3,7469,0,1.2,0.2
2017,3,7472,0.1,16.3,1.2
2017,3,7481,0,5.3,0.3
2017,3,7513,0.2,26.1,2.1
2017,3,7515,0,2.4,0.1
2017,3,7516,0,0,0
2017,3,7572,0,3.4,0.4
2017,3,7604,0,0,0
2017,3,7610,0,0,0
2017,3,7618,0,0,0
2017,3,7789,0.1,17,1.6
2017,3,7797,0,0,0
2017,3,7802,0,0,0
2017,3,7808,0.4,72.1,5.3
2017,3,7810,0.1,10.8,1.2
2017,3,7815,0,0,0
2017,3,7816,0.3,57.3,5.2
2017,3,7818,0.1,23.5,2.6
2017,3,7820,0,0,0
2017,3,7822,0.2,35.7,2.6
2017,3,7829,0.2,38,4.5
2017,3,7836,0.1,8.7,0.7
2017,3,7842,0,0.7,0.1
2017,3,7843,0,0,0
2017,3,7844,0.3,65.2,5.3
2017,3,7854,0,0,0
2017,3,7855,0.3,41.6,3.3
2017,3,7857,0.5,69.8,6
2017,3,7859,0.2,33.5,2.7
2017,3,7860,0.1,34.3,2.8
2017,3,7866,0,0,0
2017,3,7876,0,4.3,0.3
2017,3,7888,0.1,15.9,1.6
2017,3,7892,0,0,0
2017,3,7897,0,0,0
2017,3,7912,0.1,12.8,1.6
2017,3,7915,0.1,9.9,0.8
2017,3,7926,0.3,40.1,2.4
2017,3,7936,0.2,29.9,3.5
2017,3,7940,0.1,10.1,0.9
2017,3,7946,0,4.9,0.6
2017,3,7948,0,0,0
2017,3,7953,0,0,0
2017,3,7958,0,0,0
2017,3,7962,0,2.8,0.4
2017,3,7965,0,0,0
2017,3,7968,0.1,23.9,2.7
2017,3,7970,0,0,0
2017,3,7971,0,0,0
2017,3,7975,0,0,0
2017,3,7978,0,0,0
